time,run_time_sec,down_time_sec,planned_cycle_ms,downstream_blocked
2026-04-25 10:50:00+00,49.06552416095822,212.2274911778113,129.55857187493817,2711.722662933556
2026-04-25 10:51:00+00,62.927056931439445,234.29276491216032,115.30601402775704,2851.390270797054
2026-04-25 10:52:00+00,58.22141066822317,225.5118784282554,47.78504328129363,2759.1198002282076
2026-04-25 10:53:00+00,52.53937208248882,222.87626194944522,45.72261830804944,2680.3873389182636
2026-04-25 10:54:00+00,55.89299950842994,243.63877687170427,31.764828920270766,2525.5832761063734
2026-04-25 10:55:00+00,66.79496715092823,222.89061980687663,107.88074732696208,2396.6419595391067
2026-04-25 10:56:00+00,59.33207610673606,270.6997827500297,138.41222521653623,2274.569131569505
2026-04-25 10:57:00+00,53.22017395298725,291.9157052522597,83.34730092547974,2063.9028763975016
2026-04-25 10:58:00+00,50.9454900413244,290.40096164333346,36.84195167432279,2112.84223785854
2026-04-25 10:59:00+00,55.44922115202588,287.0552916290394,44.768820074095764,2130.8760692280025
2026-04-25 11:00:00+00,57.44062505036681,273.61330766406,96.97652667492386,2177.8183836466665
2026-04-25 11:01:00+00,48.40481498957043,227.9513304342673,61.78718509579085,2141.1493228482386
2026-04-25 11:02:00+00,46.75312068824904,209.13858254253358,62.83513538618546,2088.6547190787014
2026-04-25 11:03:00+00,50.93985677087323,207.2079196880731,141.06113649336288,2150.495266928143
2026-04-25 11:04:00+00,57.36053092856641,217.1798529605557,173.54800153342543,2152.761642816571
2026-04-25 11:05:00+00,54.60173609858546,233.9554850119769,243.34741687756753,2240.8139590294245
2026-04-25 11:06:00+00,49.97092220346258,217.0058938060309,213.28819485147255,2215.122880573102
2026-04-25 11:07:00+00,49.58515076955514,238.63981711242383,178.3404041850707,2164.0676834462956
2026-04-25 11:08:00+00,44.459632547182125,243.80082560931078,117.9324728151384,2118.6273251933417
2026-04-25 11:09:00+00,43.90738957181044,281.3508328734726,62.60926909018123,2161.804256816214
2026-04-25 11:10:00+00,33.72215227391563,285.2158441274407,123.67435080596367,2277.2876954488866
2026-04-25 11:11:00+00,31.28988942431548,254.8242051366711,218.59635332107595,2369.5675217330568
2026-04-25 11:12:00+00,33.88304089303085,253.23618988205268,134.70694692597314,2337.059448448011
2026-04-25 11:13:00+00,35.76201631718668,278.22206726427765,160.2022983344118,2275.2528017146783
2026-04-25 11:14:00+00,38.895005181497154,291.3290970745861,153.16085383532427,2359.5712962239822
2026-04-25 11:15:00+00,39.252285202374836,280.7780903095663,47.94052635365562,2375.039749950104
2026-04-25 11:16:00+00,49.473689241323356,287.03765214937664,40.567128161389846,2451.755528665839
2026-04-25 11:17:00+00,55.94145063242692,294.1656716896665,16.02779255540434,2413.521198610561
2026-04-25 11:18:00+00,54.419054986227124,285.60157199445,65.92977144526141,2357.8310440090786
2026-04-25 11:19:00+00,47.9925120675004,290.0087619985349,87.74538580404803,2082.5253513440753
2026-04-25 11:20:00+00,50.391388657098474,291.5916192260972,127.37958104291963,2029.333258125702
2026-04-25 11:21:00+00,51.8411535771634,289.20370463911,93.87752252384819,2164.5836119989494
2026-04-25 11:22:00+00,50.11139483343511,255.55610116424347,123.89800553329037,2315.507256666778
2026-04-25 11:23:00+00,42.689120388954244,224.06313428404403,139.9341498441633,2472.258795615671
2026-04-25 11:24:00+00,32.05876687357688,224.3467857970266,31.256548660256477,2599.1523486493074
2026-04-25 11:25:00+00,33.1519936144798,214.43091657152326,30.509585916788513,2699.393499941763
2026-04-25 11:27:00+00,35.37358023380795,215.28691083676912,110.8117929230753,2633.2640032794757
2026-04-25 11:28:00+00,39.7104891683873,225.9875626432442,223.01233329272557,2731.786004422072
2026-04-25 11:29:00+00,44.33496915128761,240.8538475737472,285.7289815134675,2629.984756232129
2026-04-25 11:30:00+00,47.27737574269911,225.5718181352847,241.81852320265426,2407.48577894466
2026-04-25 11:31:00+00,40.792062386486755,209.6384384561148,213.15279784548486,2402.757264327062
2026-04-25 11:32:00+00,38.03083567664103,208.5507764899621,218.40512904864116,2447.548120589836
2026-04-25 11:33:00+00,31.52257232970525,211.38815067076342,230.13109027075703,2457.4176281712207
2026-04-25 11:34:00+00,33.907650268306114,210.9095259383503,216.43385121099485,2422.45291752113
2026-04-25 11:35:00+00,37.099245934256544,209.38960263357976,256.27387804226487,2429.087014932134
2026-04-25 11:36:00+00,33.6561461773372,227.00669954643212,224.0493922560031,2530.868709967498
2026-04-25 11:37:00+00,36.31482240555085,233.18770392396559,236.14756064005203,2637.145735974039
2026-04-25 11:38:00+00,39.95230394936113,248.6042940746286,224.8658006974031,2711.1818407209744
2026-04-25 11:39:00+00,46.58585349507802,257.2230803862207,259.4896255465233,2751.737192496265
2026-04-25 11:40:00+00,40.52952866729342,270.52430156618914,278.32416317681907,2816.822077131662
2026-04-25 11:41:00+00,47.29927687515509,238.93739326231938,268.9473020936767,2695.699970577939
2026-04-25 11:42:00+00,46.40235895518728,213.4245135356203,186.53496741876478,2619.356384081267
2026-04-25 11:43:00+00,42.09901249914921,216.63756050075958,195.43535333447693,2695.97794444141
2026-04-25 11:44:00+00,51.59067938613601,235.58934011625422,186.26224220083353,2680.8807142583532
2026-04-25 11:45:00+00,64.01684561664864,243.3011210631657,168.83386017362565,2707.7299180387886
2026-04-25 11:46:00+00,69.89288528249152,247.7646362260712,106.98423293162458,2671.20207306672
2026-04-25 11:47:00+00,70.58055148423537,221.05057791694728,181.1694578366486,2604.340754881807
2026-04-25 11:48:00+00,76.11723993777706,206.63757609823986,217.7910553084169,2614.7012601604765
2026-04-25 11:49:00+00,77.0867453329734,213.3786124375416,256.63910505670333,2801.843502377642
2026-04-25 11:50:00+00,71.74499233681343,216.6025500880514,216.92427916152516,2796.3217186041093
2026-04-25 11:51:00+00,73.3050916228407,240.95706966949953,183.33375964974684,2802.3549435151585
2026-04-25 11:52:00+00,,,,
2026-04-25 11:54:00+00,77.90411368582527,259.8971328181715,162.09319256761543,2675.863943880559
2026-04-25 11:55:00+00,78.42642246709678,281.51751682137615,173.12333289558856,2621.8417724821643
2026-04-25 11:56:00+00,77.58214433976846,281.3898498610007,276.58832184856897,2566.572389681256
2026-04-25 11:57:00+00,75.25274641461269,264.3801246022825,255.55061269999933,2497.6534348282785
2026-04-25 11:58:00+00,72.52671033702005,262.24295116633726,267.2373711668236,2411.6662011810195
2026-04-25 11:59:00+00,68.91023948969986,237.06548498045248,188.99966987817987,2222.0722600535446
2026-04-25 12:00:00+00,69.93613999444212,232.6314056377963,176.41852422590208,2167.070210750785
2026-04-25 12:01:00+00,71.08069454382913,212.44125862687807,193.24637847074942,2202.6625826521054
2026-04-25 12:02:00+00,71.4798224303845,206.25034411560958,175.1806843329853,2293.2609376628084
2026-04-25 12:03:00+00,70.42427678905938,213.65635219276683,197.56631637512334,2190.1204782750433
2026-04-25 12:04:00+00,62.12517433314124,239.9711662960344,242.25225445017685,2300.133535035413
2026-04-25 12:05:00+00,58.70791055777676,238.06618276166128,289.9287594694175,2425.7606104643382
2026-04-25 12:09:00+00,58.86498775339489,232.37261615334376,286.3053926802909,2497.242981563204
2026-04-25 12:10:00+00,49.35562628840089,231.41190316454131,205.40727408228494,2458.642080840062
2026-04-25 12:11:00+00,39.06089161088709,209.4121493630818,138.6263818459993,2511.0620284006263
2026-04-25 12:12:00+00,37.61369062012563,272.7224609857558,106.32562253498958,2624.463607489434
2026-04-25 12:13:00+00,31.61928963880823,288.43937080665415,67.67972447636768,2716.8784161077538
2026-04-25 12:14:00+00,32.27231681330626,291.8376235339105,65.07555378495326,2766.6757380002355
2026-04-25 12:15:00+00,39.54059547126246,288.33928673156913,52.298793660887696,2705.761059336376
2026-04-25 12:16:00+00,38.48368476905334,256.29524289426416,31.236302212047537,2608.1275509540196
2026-04-25 12:17:00+00,45.85260884839048,274.62679605900007,117.98182486208594,2548.5026041535857
2026-04-25 12:18:00+00,45.62810712419944,284.4645729229667,164.41312629472947,2761.222024339687
2026-04-25 12:19:00+00,48.81607749347492,280.0316394175447,179.591184500126,2821.0885457477443
2026-04-25 12:20:00+00,50.304577392977215,294.4883442087723,217.7084481966542,2741.8260632631013
2026-04-25 12:21:00+00,49.88280717048589,279.0546655926932,199.78770444089182,2714.8600946612737
2026-04-25 12:22:00+00,53.68398162506477,286.8338066070836,153.2436719897634,2735.2419830876306
2026-04-25 12:23:00+00,64.82537288592525,272.09378679618544,116.15688282546499,2621.0355756545396
2026-04-25 12:24:00+00,65.85242353016488,269.1629831504836,114.65365096405802,2650.364372500452
2026-04-25 12:25:00+00,69.61477105245538,247.90173775927028,68.65546921868531,2429.845564513669
2026-04-25 12:26:00+00,62.72366711976349,224.02793709971908,223.57459457327593,2445.405625314701
2026-04-25 12:27:00+00,65.18756125666712,210.71276294175385,207.32740374372023,2421.313633839416
2026-04-25 12:29:00+00,66.08081298195346,206.2479388952623,181.71013914712634,2507.9945627416078
2026-04-25 12:30:00+00,70.54316549825622,209.44211079378132,210.82528860805388,2459.927598934599
2026-04-25 12:31:00+00,74.86061079353674,227.70691317872266,222.90387345242092,2388.840884534913
2026-04-25 12:32:00+00,65.55992460794113,250.02008587498833,245.8615801552373,2588.683060045922
2026-04-25 12:33:00+00,68.45039401102477,253.53257072416685,246.48295049092746,2727.1210580923525
2026-04-25 12:34:00+00,67.97754901550188,259.63286595272086,246.44816329840356,2880.4095374844146
2026-04-25 12:35:00+00,64.19158034601946,272.5094147887197,216.7922989283908,2825.170782476163
2026-04-25 12:36:00+00,64.81661765346804,279.4492719600284,199.76680290722547,2754.340473677429
2026-04-25 12:37:00+00,63.986720530941575,277.25134785461535,215.6238408581956,2733.1601003217415
2026-04-25 12:38:00+00,62.53169681857914,277.97535320110165,162.36071881415103,2698.6258307149005
2026-04-25 12:39:00+00,61.965943085949114,247.12325918040685,181.1416961599775,2631.859473572881
2026-04-25 12:40:00+00,63.45535754092298,246.9697219668287,227.8528318724583,2668.431025167406
2026-04-25 12:41:00+00,59.584229805586986,279.9097229481159,267.76562861288346,2697.4340897286484
2026-04-25 12:42:00+00,57.66180271955484,274.77185627377844,256.309529804247,2671.0279551000126
2026-04-25 12:43:00+00,58.3964077718797,233.96613388770967,276.6920953227815,2604.519764362315
2026-04-25 12:44:00+00,59.364159423738904,219.4550620206007,223.38714663214856,2742.2389551687984
2026-04-25 12:45:00+00,48.00848515451451,219.3946013524415,181.03261408838983,2915.5746952010063
2026-04-25 12:46:00+00,52.71995706487709,253.79896423191752,135.6747785356833,2951.566901946238
2026-04-25 12:47:00+00,49.576774106126486,261.4923070514711,72.66390896684247,2976.1100226524104
2026-04-25 12:48:00+00,44.90881188758288,266.6299577739597,11.800274061335115,2898.155786156414
2026-04-25 12:49:00+00,44.98923787205929,259.20837196835345,67.55170193818239,2941.900826900039
2026-04-25 12:50:00+00,37.52871216469142,268.1823977205587,47.182649796328285,2965.471408324683
2026-04-25 12:51:00+00,43.11247561779463,234.8405494452766,48.24056316452252,2866.3678154566614
2026-04-25 12:52:00+00,46.4595715315682,210.3428355289552,27.227747584583263,2763.0676254773343
2026-04-25 12:53:00+00,53.8333873487,208.21346597010634,38.339492411475376,2698.179799256503
2026-04-25 12:54:00+00,59.98394834915214,245.2499009740831,42.11782689386477,2427.697868091342
2026-04-25 12:55:00+00,59.734653126084176,221.52704156761442,21.809751370105356,2276.4255214115083
2026-04-25 12:56:00+00,66.82649485557666,236.39048156472973,17.06369531604711,2176.3797218254035
2026-04-25 12:57:00+00,71.37390807217689,216.63909009758532,103.83112498515408,2144.958542125526
2026-04-25 12:58:00+00,71.45108139264353,205.7236608452795,99.02369323770118,2049.4546710976338
2026-04-25 12:59:00+00,60.496255720030156,206.88263693154678,68.06609058146536,2165.9651356068307
2026-04-25 13:00:00+00,52.53983397401616,222.95194417349646,79.09275165782566,2381.7184347975294
2026-04-25 13:01:00+00,43.595914187861695,228.89410576080294,59.48868009791374,2443.3851256594903
2026-04-25 13:02:00+00,46.244950445978766,213.46743352610017,17.01860380100538,2528.6966799363695
2026-04-25 13:03:00+00,46.670009375492135,211.3571266026916,80.93846761276774,2481.4173533971116
2026-04-25 13:04:00+00,49.74873962553768,214.77629197994807,17.016985407673893,2572.611105064457
2026-04-25 13:05:00+00,48.735850494011224,225.42380354104495,39.64895015215536,2592.038487556316
2026-04-25 13:06:00+00,51.839738712917324,236.53006833678265,65.53035385243648,2542.29981941916
2026-04-25 13:07:00+00,55.26960979138288,231.84764980886942,83.82558356421929,2433.5641168441693
2026-04-25 13:08:00+00,56.45577068574443,239.55640889080007,76.22478821676759,2429.558895634841
2026-04-25 13:09:00+00,58.05156357543855,222.3260926819394,45.69758755975395,2383.0182342267667
2026-04-25 13:10:00+00,54.97692290556517,237.23318244134992,10.335716817884505,2385.7751830192788
2026-04-25 13:11:00+00,52.50690659231954,239.6309951495771,15.004251561964018,2481.8144333269697
2026-04-25 13:12:00+00,59.41894773662071,230.02556079740947,28.869184850876135,2346.9121095300693
2026-04-25 13:13:00+00,66.18566518600262,229.37298674401507,99.42535759022674,2367.4340799486104
2026-04-25 13:14:00+00,67.01136454850378,219.03380279728,186.15756348261252,2414.0736029909217
2026-04-25 13:15:00+00,73.39381000131301,208.94947440335943,127.2278357727452,2511.314919330401
2026-04-25 13:16:00+00,73.37999794778183,213.6339581996254,26.089917841473735,2309.9028932800447
2026-04-25 13:17:00+00,69.6427396944432,251.66647776920976,37.85135083117178,2325.9119706192223
2026-04-25 13:18:00+00,70.28694451936411,250.4027306713723,56.29472348616283,2177.6646917763082
2026-04-25 13:19:00+00,63.36240404961685,237.26425866330405,82.9822203155138,2049.2528752486437
2026-04-25 13:20:00+00,62.38108669017496,216.4622720997112,43.936865077411824,2299.817700118077
2026-04-25 13:21:00+00,60.87296724295998,232.8492904781976,95.78553271746917,2254.147639354931
2026-04-25 13:22:00+00,62.704654633201166,272.21260205910926,236.6045951499091,2097.9608801883037
2026-04-25 13:23:00+00,62.00638477285404,283.7636597005642,287.38279388346757,2054.1850432121055
2026-04-25 13:24:00+00,69.94653465392543,274.2975498317812,256.68664821550436,2038.3125268789704
2026-04-25 13:25:00+00,77.12081932272186,278.5769361451785,283.33101443683404,2040.6528116120414
2026-04-25 13:26:00+00,75.25159063829302,297.7454709781658,279.23491702124096,2027.324374260526
2026-04-25 13:27:00+00,76.19624095564522,293.711253199634,265.65598188616,2077.2148969391787
2026-04-25 13:28:00+00,75.03231040659198,289.094893964386,273.50628405187837,2103.0226613553655
2026-04-25 13:29:00+00,73.13646766129392,273.7224392886306,231.82529886924246,2241.7644965307327
2026-04-25 13:30:00+00,77.57039614637817,256.92530897513467,232.67424226822524,2171.982308199466
2026-04-25 13:31:00+00,74.20855521973074,235.59677981018547,241.17989074684778,2156.0849633231187
2026-04-25 13:32:00+00,62.54703369133329,227.69144723508106,215.57527302798894,2196.982602501399
2026-04-25 13:33:00+00,57.53132222980319,210.1579512497777,210.0696468736232,2261.9108461786986
2026-04-25 13:34:00+00,61.703398067039195,223.0647450971579,171.16317341465216,2300.4415662047095
2026-04-25 13:35:00+00,54.35833136622087,226.24183584666017,136.1886198146802,2335.283376158578
2026-04-25 13:36:00+00,51.458588402778005,222.1493160254903,148.9458334858006,2218.507237843257
2026-04-25 13:37:00+00,44.08675266070247,217.1648961470887,110.18123586178952,2071.0576709283737
2026-04-25 13:38:00+00,33.3749990732593,227.78358246663043,129.61427417675088,2100.868372630874
2026-04-25 13:39:00+00,40.68082775691314,231.70335431281976,120.28994150950187,2028.8529048525945
2026-04-25 13:40:00+00,37.11976025063519,249.96109863422205,126.89643608759683,2098.7927459170705
2026-04-25 13:41:00+00,33.077249774274094,282.4907612306389,163.4578864664335,2099.7225500746335
2026-04-25 13:42:00+00,32.414174804769836,253.60265831617224,136.36808169363542,2082.8025266253635
2026-04-25 13:43:00+00,35.01818269289881,216.29918442993548,69.2899837589038,2047.462629087855
2026-04-25 13:44:00+00,34.28219458713297,205.44970018118764,17.161130620309272,2074.0940161581884
2026-04-25 13:45:00+00,39.26512690846689,219.13038181813238,12.203037423972196,2047.5693098128593
2026-04-25 13:46:00+00,36.38568267082076,254.45183039578805,17.962386152355382,2057.3313210009796
2026-04-25 13:47:00+00,32.13445603957205,265.0371931804779,51.923255370154855,2053.806429162867
2026-04-25 13:48:00+00,32.97212480641558,265.1021615558526,67.63820053258658,2072.3539788115695
2026-04-25 13:49:00+00,35.29735779032875,267.2598211390296,3.123864769054084,2074.979125266007
2026-04-25 13:50:00+00,35.30431255715998,277.9587421238427,9.680028348235252,2050.2666925081644
2026-04-25 13:51:00+00,36.50856516998572,289.03951948550355,51.64026145187176,2065.9113859637073
2026-04-25 13:52:00+00,39.7810208017824,254.69795477503047,68.40729711888658,2114.56905737656
2026-04-25 13:53:00+00,41.1604524439873,247.50060782198022,80.32933451221385,2177.625734456909
2026-04-25 13:54:00+00,37.62379226756724,247.97998152972497,63.79485917980611,2218.8606849818707
2026-04-25 13:55:00+00,33.343263372054295,237.01949552511988,79.16428973660042,2116.2274227981693
2026-04-25 13:56:00+00,32.72993779356166,242.9784566600694,125.41638430553779,2050.3100032692246
2026-04-25 13:57:00+00,36.54396125125381,244.68483332230252,130.57252724527964,2087.407682442145
2026-04-25 13:58:00+00,40.598373692132,266.22028543171643,104.87321114053175,2135.1738266193224
2026-04-25 13:59:00+00,41.40058247893541,279.1441695604277,214.90910651547784,2264.674557101146
2026-04-25 14:00:00+00,32.72357099998363,261.7553063577321,197.44513178919252,2264.9745440425654
2026-04-25 14:01:00+00,35.44007482313157,230.9184074510801,219.90902322399725,2298.52248179224
2026-04-25 14:02:00+00,34.48685630040923,247.83414895778364,287.7899932845547,2405.618875610468
2026-04-25 14:03:00+00,32.009891739932215,255.72827048747487,271.46136611176024,2491.0362334414262
2026-04-25 14:04:00+00,33.936476060473005,247.84641688771856,279.5017748664446,2479.710210285094
2026-04-25 14:05:00+00,33.488203809438474,234.43035090222023,278.5535068290149,2494.211404054792
2026-04-25 14:06:00+00,41.46528813123528,225.96956935013785,285.1407398163735,2568.6945210964245
2026-04-25 14:07:00+00,48.96264683574446,272.7443853053204,194.15873307718599,2570.19152358763
2026-04-25 14:08:00+00,45.010334952119145,295.1289961389546,119.06312630679568,2529.4707243661805
2026-04-25 14:09:00+00,45.90737410372475,294.46384739947365,149.67922509378025,2517.069301318991
2026-04-25 14:10:00+00,35.12114190849074,285.53529234778887,164.5270891695463,2431.8384207703075
2026-04-25 14:11:00+00,36.612191186547584,277.0196909404202,240.74674228842366,2318.8073997054466
2026-04-25 14:12:00+00,43.48132981597186,277.3278197059003,190.4695434311727,2401.1252614635405
2026-04-25 14:13:00+00,40.351246660033965,285.67025290637076,247.92461930206002,2448.317597790233
2026-04-25 14:14:00+00,36.660864912756615,258.06808483869054,198.35754417438665,2376.69826453033
2026-04-25 14:15:00+00,36.15123669587258,260.6731355436683,218.05166904383046,2321.8700935864963
2026-04-25 14:16:00+00,34.68105279485855,223.57524020324988,232.47161804698243,2281.0649590435323
2026-04-25 14:17:00+00,32.30318309997437,227.01051744999887,160.0678483045297,2369.291295025034
2026-04-25 14:18:00+00,32.51338767841056,227.1665518136784,186.16369476637215,2452.6713668431694
2026-04-25 14:19:00+00,32.991599741434094,235.38246743320542,198.66376899090972,2464.2541648363017
2026-04-25 14:20:00+00,36.116712808297514,233.16167828448644,171.06753531024876,2514.3175632180923
2026-04-25 14:21:00+00,34.51514907792353,228.18953753982515,51.64666926830987,2392.476928296689
2026-04-25 14:22:00+00,30.959664449741798,214.61562770028456,23.745229836441222,2324.480293326916
2026-04-25 14:23:00+00,33.589192684122004,226.0721326793904,28.499492179424227,2382.887967726726
2026-04-25 14:24:00+00,34.96083470507218,228.4596937791345,45.140998392816876,2408.9505285618206
2026-04-25 14:25:00+00,32.61411210824642,242.80499504076397,44.22165398501806,2323.837152019883
2026-04-25 14:26:00+00,32.396030596813816,264.1830863076863,55.14576024062165,2318.4057194766333
2026-04-25 14:27:00+00,36.05903884606552,228.92886935128084,80.89872687393934,2195.2296324044805
2026-04-25 14:28:00+00,35.51562302858276,206.65595689305496,110.11226777192206,2272.097411716063
2026-04-25 14:29:00+00,33.25717861308133,220.60612436735403,195.93586836642586,2371.702119372558
2026-04-25 14:30:00+00,35.78608731044427,276.13524644445664,149.070630409438,2255.1636889563515
2026-04-25 14:31:00+00,34.83530833500681,282.40187553438057,106.9045935104621,2363.1064906968945
2026-04-25 14:32:00+00,45.43013093972707,291.1223841939589,72.53056583680471,2390.6489079587063
2026-04-25 14:33:00+00,48.01522198144659,294.2079045653648,56.963343855136436,2494.6741637907407
2026-04-25 14:34:00+00,51.85393890214379,288.3839920491486,96.38037234113173,2505.097602223542
2026-04-25 14:35:00+00,42.67359930910784,286.76459141716526,138.03938590414563,2605.1151736551183
2026-04-25 14:36:00+00,40.55660227370849,274.46753071255733,179.7392166021161,2454.1745237318187
2026-04-25 14:37:00+00,53.42636815778455,294.694500372971,238.92201405669536,2306.9670501541405
2026-04-25 14:38:00+00,53.779467598146724,280.5008750157192,131.00481361199166,2149.8670188024516
2026-04-25 14:39:00+00,52.523884075505684,287.50463920897437,109.98700429050389,2047.7287606205648
2026-04-25 14:40:00+00,48.35304437093828,272.6040181392458,60.059162900724544,2092.9140135294892
2026-04-25 14:41:00+00,46.68465019606224,261.4886059753338,50.10712768239827,2179.978722614662
2026-04-25 14:42:00+00,38.74408486328988,281.0804129382507,39.8029196828911,2126.286980231364
2026-04-25 14:43:00+00,36.96514429356504,294.6821382844067,41.84708342566413,2098.68619849194
2026-04-25 14:44:00+00,38.29587408027903,266.2370034455452,63.05053625858697,2237.7910722629013
2026-04-25 14:45:00+00,45.85144373545951,257.02813564912753,10.585246550245735,2278.3060615026598
2026-04-25 14:46:00+00,46.564219445018566,251.26429013086312,31.028680114022247,2289.940440445688
2026-04-25 14:47:00+00,50.50142352432171,257.80845825058003,90.76779238939471,2273.4727427044604
2026-04-25 14:48:00+00,47.931200422645354,258.15345565115416,218.29849003848966,2138.3872940630704
2026-04-25 14:49:00+00,46.94533478477888,257.4357606003672,223.6779651286003,2139.326358591322
2026-04-25 14:50:00+00,39.14754483831143,280.35398432228,196.17963057876298,2056.322973511598
2026-04-25 14:51:00+00,45.513846622284795,278.64649287762086,214.27323852857037,2115.4287633755025
2026-04-25 14:52:00+00,50.79992022960606,273.8604660356545,241.49752477518038,2105.192517168982
2026-04-25 14:53:00+00,49.916035718382474,280.1860059000591,195.20090596476007,2102.4689166885055
2026-04-25 14:54:00+00,60.57637972805989,254.63377719456878,249.14504797562887,2166.8145463479045
2026-04-25 14:55:00+00,61.0793575786737,285.0124261786349,291.4535880029212,2301.495971120533
2026-04-25 14:56:00+00,61.5988818304811,286.46722381665444,286.7529611324827,2209.8673019831435
2026-04-25 14:57:00+00,55.06317770947693,294.3062343108068,270.9836376972839,2292.5157639294193
2026-04-25 14:58:00+00,53.523049017569384,277.4342697285444,274.25327417751095,2353.0725882751403
2026-04-25 14:59:00+00,68.14078434605273,240.57053057596102,273.8789336442232,2474.629836068099
2026-04-25 15:00:00+00,58.70438939296497,271.75470946495193,263.1324639512139,2615.534236127564
2026-04-25 15:01:00+00,50.63262565165194,283.61889374466193,252.73218816662322,2749.3352805008913
2026-04-25 15:02:00+00,48.404465265425934,282.2868477160768,269.9473545572913,2678.553774227581
2026-04-25 15:05:00+00,47.053617938098235,278.797431857222,274.21552785161157,2532.1880217699413
2026-04-25 15:06:00+00,49.0749108571226,262.12108803361843,260.62459157247156,2401.818228589595
2026-04-25 15:07:00+00,57.21442194386693,262.47853093804315,231.03757440332143,2561.5951672661095
2026-04-25 15:08:00+00,56.09613239319186,278.83580503627076,232.60351337033524,2871.9013092590453
2026-04-25 15:09:00+00,55.163347548746316,240.89905651964403,219.0153445839645,2956.9117879371283
2026-04-25 15:10:00+00,52.454659126057464,216.12903284730555,274.8703514442047,2647.681950067812
2026-04-25 15:11:00+00,52.48297306590527,225.1844860570099,191.98079408220377,2557.8328815362656
2026-04-25 15:12:00+00,56.18056331714362,226.8584024257232,47.96557630027107,2570.9700620698504
2026-04-25 15:13:00+00,58.29962075826736,212.73822489024158,20.443449356368937,2668.555759630429
2026-04-25 15:14:00+00,55.5662203355728,218.55942462177225,32.947368151915114,2765.6704402334703
2026-04-25 15:15:00+00,57.547877865610374,215.0313260543518,22.814309509327774,2701.596924964408
2026-04-25 15:16:00+00,57.01328851209567,215.4923503534027,10.177539904630402,2686.389304881656
2026-04-25 15:17:00+00,44.69563152638475,205.8591690997953,19.47521012074406,2476.2782999667256
2026-04-25 15:18:00+00,39.3436443791459,213.6280220264278,74.97963647273619,2507.009686566817
2026-04-25 15:19:00+00,40.466989640371295,211.032729592614,74.7896131593056,2497.645999117219
2026-04-25 15:20:00+00,44.30339153354284,205.3035329099817,52.385750403071654,2521.8364658771834
2026-04-25 15:21:00+00,50.942444963852296,213.43443427159804,29.26418822077126,2384.9278267436116
2026-04-25 15:22:00+00,51.59673710957625,235.19550050208417,64.5996438658326,2186.030271956621
2026-04-25 15:23:00+00,50.51093547147968,233.21530833845333,44.14279116157107,2054.3582305139544
2026-04-25 15:24:00+00,58.40667538362233,220.75821860978556,30.85603057701361,2123.8284872475665
2026-04-25 15:25:00+00,70.46968239239466,206.00978673926622,73.23413414710183,2127.145430411214
2026-04-25 15:26:00+00,69.365687357315,214.32132857206457,95.70141220050975,2156.7311647699676
2026-04-25 15:27:00+00,67.9220504386691,225.32826297239293,36.60729974729873,2184.7818442572243
2026-04-25 15:28:00+00,66.39070548632624,226.3755850168154,29.544488109318397,2217.92681013202
2026-04-25 15:29:00+00,70.56006409883426,227.44083806220343,18.00465585506675,2227.0391260318966
2026-04-25 15:30:00+00,74.35155789034165,258.35690803900724,35.37608236708416,2245.809311585389
2026-04-25 15:31:00+00,75.99090620591788,255.9505523424407,132.91589876673382,2320.6028153454636
2026-04-25 15:32:00+00,67.41585408386533,237.3834164324439,214.264843903102,2492.4397268241237
2026-04-25 15:33:00+00,71.33960415318509,212.1562845555447,159.9296583339625,2547.746461079582
2026-04-25 15:34:00+00,78.7230214030278,211.39861466769588,203.37541756587103,2617.3983059696266
2026-04-25 15:35:00+00,75.83286156623168,222.86115793067387,223.25929074581668,2567.7019569890676
2026-04-25 15:36:00+00,74.61532412134135,231.59470950827702,244.88035279604205,2524.2162172734925
2026-04-25 15:37:00+00,76.19462983871504,250.22588855721457,140.43917993191405,2560.4041820263783
2026-04-25 15:38:00+00,79.0770312845838,254.5268983183895,54.760874424996246,2251.7145289290615
2026-04-25 15:39:00+00,77.55399945605227,250.60296232241765,25.38586233753912,2224.7676906336637
2026-04-25 15:41:00+00,77.28203273104478,253.31087765678183,64.753838786656,2202.3742175920515
2026-04-25 15:42:00+00,74.40612476405543,213.05996856711945,72.83654524212903,2069.470010511545
2026-04-25 15:43:00+00,70.65304376298201,211.519536681953,38.1717588043748,2083.3373465876166
2026-04-25 15:44:00+00,62.809001517427426,207.71384942732513,35.51976229059061,2124.9787966343583
2026-04-25 15:45:00+00,55.466017468662635,223.60171795370337,66.32175805071567,2050.224618231265
2026-04-25 15:46:00+00,60.54541544669598,220.87446114328793,104.60412837631638,2239.3160928250486
2026-04-25 15:47:00+00,64.25958566481543,224.60855643385136,136.04595847287314,2338.44293561307
2026-04-25 15:48:00+00,57.85433713572053,224.96488941414398,71.77449002791138,2275.4488030221473
2026-04-25 15:49:00+00,50.16440569236456,233.3988337846841,32.77415708813714,2074.070520175029
2026-04-25 15:50:00+00,39.5992894132342,219.3432167800326,25.500957598290725,2059.022184471446
2026-04-25 15:51:00+00,38.202845429445205,221.00919854411057,86.47167940505126,2165.3913589529593
2026-04-25 15:52:00+00,41.746830020140436,207.37659597291204,108.3408040128995,2191.236934916906
