time,solar_irradiance,temperature_c,humidity_pct,cloud_cover_pct,wind_speed_kmh,pressure_hpa
2026-04-25 16:05:00+00,215.70594059405943,15.645544554455448,66.26732673267327,45.98613861386139,11.834653465346536,1015.9683168316832
2026-04-25 16:10:00+00,221.16100000000006,15.692999999999998,65.47,45.02799999999999,11.515,1015.951
2026-04-25 16:15:00+00,210.13,15.704,66.16,46.882,10.206000000000001,1015.966
2026-04-25 16:20:00+00,181.43200000000002,15.686,67.2,49.486000000000004,8.854999999999999,1015.8889999999999
2026-04-25 16:25:00+00,221.713,15.565999999999999,64.98,42.846000000000004,6.621999999999999,1015.8120000000001
2026-04-25 16:30:00+00,263.452,15.657000000000004,63.35,37.423,5.058999999999999,1015.815
2026-04-25 16:35:00+00,252.27300000000002,15.688999999999998,63.58,37.937999999999995,4.2989999999999995,1015.8429999999998
2026-04-25 16:40:00+00,340.79900000000004,15.638999999999996,59.61,24.897,4.22,1015.7669999999998
2026-04-25 16:45:00+00,330.04848484848486,15.62323232323232,59.60606060606061,24.938383838383842,5.108080808080809,1015.6646464646465
2026-04-25 16:50:00+00,319.3712871287129,15.600000000000001,59.99009900990099,25.25643564356436,6.666336633663366,1015.6534653465344
2026-04-25 16:55:00+00,195.61818181818182,15.62121212121212,64.70707070707071,41.840404040404046,8.801010101010101,1015.5787878787878
2026-04-25 17:00:00+00,172.86336633663356,14.442574257425745,67.05940594059406,47.53960396039606,10.632673267326734,1015.5029702970302
2026-04-25 17:05:00+00,172.5050505050505,14.465656565656564,66.45454545454545,45.6949494949495,11.71010101010101,1015.4343434343434
2026-04-25 17:10:00+00,136.69702970297027,14.500990099009902,68.67326732673267,52.57128712871287,11.81881188118812,1015.3821782178219
2026-04-25 17:15:00+00,179.764,14.482000000000001,65.6,42.86600000000001,11.429999999999998,1015.2189999999999
2026-04-25 17:20:00+00,127.06700000000001,14.465,68.27,51.225,9.66,1015.199
2026-04-25 17:25:00+00,132.99591836734692,14.420408163265304,67.24489795918367,48.45816326530612,7.91326530612245,1015.1224489795918
2026-04-25 17:30:00+00,85.99019607843141,14.427450980392155,70.03921568627452,57.81470588235294,5.8833333333333355,1015.021568627451
2026-04-25 17:35:00+00,156.2040404040404,14.488888888888889,65.39393939393939,42.744444444444454,4.6848484848484855,1014.9383838383837
2026-04-25 17:40:00+00,163.9326732673267,14.448514851485148,64.73267326732673,39.65445544554457,4.082178217821783,1014.8891089108911
2026-04-25 17:45:00+00,109.09799999999997,14.449999999999998,67.07,49.13799999999999,4.484000000000001,1014.715
2026-04-25 17:50:00+00,124.693,14.429999999999996,65.66,43.39200000000001,5.819,1014.5800000000003
2026-04-25 17:55:00+00,151.99999999999997,14.457000000000003,63.84,35.967,7.672000000000001,1014.5559999999998
2026-04-25 18:00:00+00,100.79599999999999,13.088999999999999,69.03,52.297000000000004,9.644999999999998,1014.4419999999998
2026-04-25 18:05:00+00,116.53200000000002,13.080000000000005,67.14,44.599,11.011,1014.2829999999998
2026-04-25 18:10:00+00,64.48700000000002,13.085,71.45,59.678000000000004,11.776,1014.1830000000003
2026-04-25 18:15:00+00,121.53099999999999,13.067,64.48,36.655,11.642000000000001,1014.0829999999999
2026-04-25 18:20:00+00,101.31299999999999,13.039000000000001,66.32,42.462999999999994,10.528000000000002,1013.9950000000001
2026-04-25 18:25:00+00,69.51799999999999,13.015000000000002,69.02,51.956,9.061000000000002,1013.8350000000002
2026-04-25 18:30:00+00,105.52899999999995,13.016000000000002,63.29,32.224000000000004,6.944999999999998,1013.7310000000001
2026-04-25 18:35:00+00,95.227,13.045,63.55,33.001,5.343,1013.5480000000002
2026-04-25 18:40:00+00,74.42300000000002,13.116,64.95,38.405,4.207000000000001,1013.4699999999998
2026-04-25 18:45:00+00,55.58080808080808,13.045454545454545,66.71717171717172,43.09898989898989,4.279797979797979,1013.339393939394
2026-04-25 18:50:00+00,44.38217821782177,13.061386138613859,67.7128712871287,47.54950495049505,5.086138613861387,1013.2089108910892
2026-04-25 18:55:00+00,44.11699999999999,13.106,66.34,42.602,6.631999999999998,1013.1040000000003
2026-04-25 19:00:00+00,46.51300000000001,11.582,64.89,35.383,8.604,1012.9719999999999
2026-04-25 19:05:00+00,34.71499999999999,11.598000000000004,64.61,35.09800000000001,10.314,1012.8700000000001
2026-04-25 19:10:00+00,20.116000000000003,11.551999999999998,68.39,47.214,11.684,1012.7080000000002
2026-04-25 19:15:00+00,17.73,11.474,65.13,35.604,11.988999999999999,1012.5730000000002
2026-04-25 19:20:00+00,6.609,11.579,68.72,48.11299999999999,11.291999999999998,1012.4630000000002
2026-04-25 19:25:00+00,2.7170000000000005,11.465000000000002,65.02,35.908,9.947000000000001,1012.357
2026-04-25 19:30:00+00,3.3140000000000005,11.588000000000001,68.88,49.251000000000005,8.269,1012.2340000000003
2026-04-25 19:35:00+00,1.9369999999999998,11.543000000000001,73.54,64.587,6.106000000000002,1012.115
2026-04-25 19:40:00+00,2.5120000000000005,11.556000000000001,69.74,51.049,4.566000000000001,1011.9999999999999
2026-04-25 19:45:00+00,2.6039999999999996,11.592,67.72,45.165000000000006,3.989,1011.8840000000001
2026-04-25 19:50:00+00,1.3689999999999998,11.598999999999998,69.84,51.04100000000001,4.362,1011.7760000000001
2026-04-25 19:55:00+00,1.652,11.548999999999996,73.44,63.39300000000003,5.348000000000001,1011.6289999999999
2026-04-25 20:00:00+00,1.912,10.005000000000003,69.53,48.15099999999998,7.198999999999999,1011.479
2026-04-25 20:05:00+00,1.8310000000000002,10.054,68.55,46.13700000000001,9.606000000000002,1011.4200000000003
2026-04-25 20:10:00+00,2.258,10.090000000000002,69.82,48.566,10.883999999999997,1011.336
2026-04-25 20:15:00+00,1.3828282828282825,9.982828282828285,73.03030303030303,60.12323232323235,11.736363636363638,1011.1969696969694
2026-04-25 20:20:00+00,2.0623762376237624,10.029702970297029,72.37623762376238,57.14356435643565,11.803960396039603,1011.118811881188
2026-04-25 20:25:00+00,2.0200000000000005,10.020999999999997,71.45,54.460999999999984,10.862000000000002,1011.0530000000002
2026-04-25 20:30:00+00,2.16,9.985000000000005,66.76,38.466,9.179000000000002,1010.9110000000004
2026-04-25 20:35:00+00,2.396969696969697,10.006060606060606,71.29292929292929,54.85959595959596,7.257575757575759,1010.8070707070708
2026-04-25 20:40:00+00,1.857425742574257,10.008910891089112,70.44554455445545,51.340594059405944,5.64059405940594,1010.7009900990099
2026-04-25 20:45:00+00,2.59,9.993000000000002,72.18,57.32,4.109000000000001,1010.6739999999996
2026-04-25 20:50:00+00,2.6049999999999995,9.997000000000003,74.54,64.973,4.260000000000002,1010.6189999999999
2026-04-25 20:55:00+00,1.7679999999999996,9.971000000000002,66.23,37.61600000000001,4.925,1010.5320000000002
2026-04-25 21:00:00+00,2.113,8.435,67.47,39.304,6.101000000000002,1010.4069999999999
2026-04-25 21:05:00+00,2.0539999999999994,8.411999999999997,75.6,65.20300000000002,8.201999999999996,1010.3939999999999
2026-04-25 21:10:00+00,1.8439999999999999,8.53,75.36,64.985,10.134,1010.3789999999999
2026-04-25 21:15:00+00,1.13,8.525,73.54,59.28199999999999,11.509,1010.2459999999999
2026-04-25 21:20:00+00,2.1049999999999995,8.415999999999999,76.99,70.45,11.767000000000001,1010.2339999999999
2026-04-25 21:25:00+00,1.547474747474748,8.439393939393941,68.53535353535354,42.160606060606064,11.394949494949497,1010.2151515151514
2026-04-25 21:30:00+00,2.2870000000000004,8.460000000000003,70.65,49.29900000000001,10.015000000000002,1010.1579999999998
2026-04-25 21:35:00+00,1.6326732673267323,8.450495049504953,71.16831683168317,51.79900990099011,8.247524752475247,1010.0900990099008
2026-04-25 21:40:00+00,2.17,8.47,75.23,64.331,6.337,1010.039
2026-04-25 21:45:00+00,1.4589999999999994,8.456,72.05,54.161000000000016,4.952000000000001,1010.0190000000001
2026-04-25 21:50:00+00,2.51,8.450000000000001,69.38,45.83900000000001,3.964,1010.0120000000003
2026-04-25 21:55:00+00,2.039393939393939,8.475757575757576,67.62626262626263,39.446464646464634,4.268686868686869,1010.0212121212122
2026-04-25 22:00:00+00,2.0702970297029704,2.5900990099009897,75.1980198019802,54.852475247524744,5.312871287128712,1010.0029702970296
2026-04-25 22:05:00+00,2.0860000000000003,2.5669999999999997,75.64,55.64599999999998,7.316,1010.0120000000003
2026-04-25 22:10:00+00,1.6480000000000001,2.634,76.44,58.855999999999995,9.37,1010.015
2026-04-25 22:15:00+00,1.5430000000000001,2.657,75.56,56.525,10.831,1009.9970000000003
2026-04-25 22:20:00+00,2.492,2.688,73.63,49.54600000000001,11.753999999999996,1010.025
2026-04-25 22:25:00+00,1.399,2.609,73.9,50.11,11.976,1010.0490000000001
2026-04-25 22:30:00+00,2.16,2.609,74.39,52.547999999999995,10.664000000000001,1010.0580000000002
2026-04-25 22:35:00+00,2.514,2.508999999999999,75.01,54.332,9.479,1010.0719999999998
2026-04-25 22:40:00+00,1.8659999999999999,2.565,75.49,55.26,7.375,1010.1290000000002
2026-04-25 22:45:00+00,2.4109999999999996,2.655,70.57,39.454,5.638,1010.1290000000001
2026-04-25 22:50:00+00,1.994,2.5039999999999996,75.32,54.937000000000005,4.1850000000000005,1010.2209999999998
2026-04-25 22:55:00+00,1.7979999999999996,2.6169999999999987,73.04,47.41099999999999,4.133,1010.2239999999998
2026-04-25 23:00:00+00,1.9800000000000002,3.2599999999999993,71.62,44.495,4.705000000000001,1010.2610000000001
2026-04-25 23:05:00+00,2.2570000000000006,3.3529999999999998,70.12,38.99499999999999,6.096,1010.3400000000001
2026-04-25 23:10:00+00,2.3099999999999996,3.37,77.51,64.46599999999998,8.238999999999999,1010.3860000000002
2026-04-25 23:15:00+00,1.6100000000000003,3.3950000000000005,76.17,58.885,9.969000000000001,1010.4180000000001
2026-04-25 23:20:00+00,3.021212121212121,3.3828282828282825,75.85858585858585,57.871717171717165,11.14242424242424,1010.5444444444444
2026-04-25 23:25:00+00,2.1673267326732675,3.3099009900990093,72.92079207920793,48.06831683168316,12.177227722772278,1010.625742574257
2026-04-25 23:30:00+00,1.9399999999999997,3.359,78.28,66.37500000000001,11.812999999999999,1010.7019999999998
2026-04-25 23:35:00+00,1.735,3.3789999999999996,77.32,63.347,10.105999999999996,1010.7649999999999
2026-04-25 23:40:00+00,2.8059999999999996,3.312,74.68,54.50299999999999,8.610000000000001,1010.8790000000004
2026-04-25 23:45:00+00,2.167,3.292,71.2,42.26700000000001,6.7940000000000005,1010.9689999999999
2026-04-25 23:50:00+00,2.3609999999999998,3.362,76.54,60.375,4.906999999999999,1011.0229999999999
2026-04-25 23:55:00+00,2.35,3.3360000000000003,77.21,62.722999999999985,4.096,1011.1650000000002
2026-04-26 00:00:00+00,1.332,4.349000000000001,74.88,56.955999999999996,4.215999999999999,1011.1970000000001
2026-04-26 00:05:00+00,2.1090000000000004,4.333999999999999,74.51,55.119,5.291,1011.3129999999999
2026-04-26 00:10:00+00,1.969,4.333000000000001,73.15,51.22699999999999,6.8160000000000025,1011.401
2026-04-26 00:15:00+00,1.267,4.3839999999999995,70.76,43.10199999999999,8.835,1011.465
2026-04-26 00:20:00+00,2.6220000000000003,4.299999999999999,74.47,55.58299999999999,10.506000000000002,1011.6529999999999
2026-04-26 00:25:00+00,1.841,4.351,69.07,37.498999999999995,11.716999999999999,1011.755
2026-04-26 00:30:00+00,1.9339999999999993,4.275,74.44,55.056000000000004,12.064000000000004,1011.898
2026-04-26 00:35:00+00,1.7696969696969695,4.3545454545454545,78.57575757575758,68.40303030303028,11.170707070707072,1011.980808080808
2026-04-26 00:40:00+00,2.3366336633663374,4.324752475247525,76.1980198019802,60.54059405940595,9.469306930693069,1012.0633663366339
2026-04-26 00:45:00+00,2.687,4.393999999999998,71.06,43.652,7.706999999999999,1012.243
2026-04-26 00:50:00+00,2.3019999999999996,4.335,71.18,43.757000000000005,5.776000000000002,1012.3729999999999
2026-04-26 00:55:00+00,2.5060000000000002,4.324000000000001,75.6,59.281000000000006,4.678999999999999,1012.5059999999999
2026-04-26 01:00:00+00,2.242,5.576000000000001,68.79,38.549,3.7990000000000004,1012.6159999999999
2026-04-26 01:05:00+00,2.3151515151515154,5.564646464646464,78.02020202020202,69.41919191919192,4.573737373737372,1012.7414141414143
2026-04-26 01:10:00+00,2.038613861386139,5.548514851485148,70.70297029702971,44.89108910891088,5.978217821782179,1012.8772277227727
2026-04-26 01:15:00+00,2.7129999999999996,5.495,71.87,48.42300000000001,7.543999999999999,1013.0190000000003
2026-04-26 01:20:00+00,2.1269999999999993,5.539,68.1,35.51599999999999,9.452000000000004,1013.0789999999998
2026-04-26 01:25:00+00,2.373,5.491999999999998,67.87,35.676,11.169999999999998,1013.229
2026-04-26 01:30:00+00,2.2059999999999995,5.518,68.17,36.56999999999999,11.946,1013.3439999999999
2026-04-26 01:35:00+00,1.7039999999999997,5.540000000000001,74.93,59.02199999999998,11.395999999999999,1013.4969999999997
2026-04-26 01:40:00+00,1.8560000000000005,5.55,71.56,47.739,10.883999999999997,1013.5760000000002
2026-04-26 01:45:00+00,2.135,5.566,77.25,66.695,8.920000000000002,1013.7439999999998
2026-04-26 01:50:00+00,2.385,5.496,76.48,63.75199999999998,6.799999999999999,1013.7980000000002
2026-04-26 01:55:00+00,2.156565656565656,5.565656565656567,73.64646464646465,55.15555555555555,5.35050505050505,1013.9707070707071
2026-04-26 02:00:00+00,1.8900990099009898,7.015841584158416,70.43564356435644,47.26237623762377,4.060396039603962,1014.0712871287127
2026-04-26 02:05:00+00,1.6439999999999997,6.856,71.27,48.571999999999996,3.9459999999999997,1014.275
2026-04-26 02:10:00+00,1.874,6.936000000000002,73.49,56.35199999999999,4.93,1014.2739999999998
2026-04-26 02:15:00+00,2.049,6.84,72.08,51.18600000000002,6.505999999999999,1014.4840000000003
2026-04-26 02:20:00+00,2.614,6.9659999999999975,72.78,53.51299999999999,8.594999999999997,1014.5060000000001
2026-04-26 02:25:00+00,0.905,7.003000000000001,69.63,43.385,10.225000000000001,1014.6979999999996
2026-04-26 02:30:00+00,1.944,6.925000000000001,70.59,45.793,11.565,1014.7530000000002
2026-04-26 02:35:00+00,1.6780000000000002,6.893000000000001,74.08,58.297,11.727000000000002,1014.8539999999997
2026-04-26 02:40:00+00,1.9860000000000002,6.930999999999999,66.37,32.778999999999996,11.278000000000002,1014.9449999999998
2026-04-26 02:45:00+00,2.4850000000000003,6.978,67.69,37.003,9.719999999999999,1015.0079999999997
2026-04-26 02:50:00+00,2.006,6.997999999999999,71.54,49.888999999999996,8.041,1015.1169999999998
2026-04-26 02:55:00+00,1.6239999999999997,6.9700000000000015,66.26,32.724999999999994,6.279000000000001,1015.1979999999999
2026-04-26 03:00:00+00,1.8699999999999994,8.426,67.07,37.286,4.636,1015.3050000000002
2026-04-26 03:05:00+00,2.213,8.457,67.85,40.251000000000005,4.106,1015.3270000000005
2026-04-26 03:10:00+00,1.009090909090909,8.434343434343436,69.48484848484848,44.539393939393946,4.52020202020202,1015.4404040404041
2026-04-26 03:15:00+00,2.143564356435643,8.415841584158413,65.45544554455445,32.02475247524752,5.638613861386143,1015.4940594059398
2026-04-26 03:20:00+00,1.774,8.422000000000002,68.06,40.794000000000004,7.197999999999999,1015.5400000000003
2026-04-26 03:25:00+00,2.36,8.414000000000003,64.31,28.814,9.525000000000002,1015.6560000000001
2026-04-26 03:30:00+00,2.5120000000000005,8.452,66.98,37.31,11.177000000000003,1015.7289999999999
2026-04-26 03:35:00+00,1.9409999999999998,8.463999999999999,66.8,35.85,11.942999999999998,1015.7660000000001
2026-04-26 03:40:00+00,1.9579999999999995,8.486,65.62,32.75900000000001,11.835000000000003,1015.7969999999998
2026-04-26 03:45:00+00,1.7739999999999998,8.394,70.8,49.878000000000014,10.945000000000002,1015.8589999999999
2026-04-26 03:50:00+00,2.1430000000000002,8.465000000000002,69.69,45.981,9.024000000000001,1015.9090000000002
2026-04-26 03:55:00+00,2.089,8.443,69.33,45.898999999999994,7.202999999999999,1015.8950000000006
2026-04-26 04:00:00+00,1.6869999999999998,10.051000000000002,68.13,43.535,5.249000000000002,1015.8970000000002
2026-04-26 04:05:00+00,2.109,10.008,67.87,42.461999999999996,4.437000000000001,1015.9449999999998
2026-04-26 04:10:00+00,2.0209999999999995,10.032,66.54,38.126000000000005,4.1499999999999995,1015.9370000000001
2026-04-26 04:15:00+00,1.4269999999999996,10.027999999999999,64.2,30.518,4.795,1015.9459999999998
2026-04-26 04:20:00+00,2.6290000000000004,9.992000000000004,67.66,41.98299999999999,6.361999999999998,1016.0170000000002
2026-04-26 04:25:00+00,2.3229999999999995,9.976999999999999,62.13,24.36799999999999,8.502,1015.9969999999998
2026-04-26 04:30:00+00,2.219,9.94,67.54,41.588,10.291000000000002,1016.0139999999998
2026-04-26 04:35:00+00,1.685,10.004000000000001,71.87,55.85699999999998,11.488999999999997,1015.9839999999999
2026-04-26 04:40:00+00,2.113,10.004999999999997,69.56,47.641999999999996,11.727,1015.959
2026-04-26 04:45:00+00,2.6770000000000005,10.06,64.53,30.642000000000003,11.419,1015.9750000000003
2026-04-26 04:50:00+00,2.465,9.995,64.49,31.157000000000007,10.263,1015.925
2026-04-26 04:55:00+00,2.5109999999999992,9.931,68.84,46.12899999999999,8.252000000000002,1015.9379999999999
2026-04-26 05:00:00+00,2.57979797979798,11.613131313131312,61.37373737373738,23.577777777777776,6.187878787878788,1015.8626262626262
2026-04-26 05:05:00+00,1.9524752475247524,11.579207920792081,70.38613861386139,54.13564356435644,4.7693069306930695,1015.7851485148517
2026-04-26 05:10:00+00,5.484,11.521,67.18,43.273,4.1530000000000005,1015.7720000000002
2026-04-26 05:15:00+00,17.08585858585859,11.568686868686868,62.333333333333336,27.49090909090909,4.054545454545455,1015.7212121212119
2026-04-26 05:20:00+00,25.846534653465348,11.627722772277224,63.54455445544554,30.319801980198022,5.4792079207920805,1015.6990099009901
2026-04-26 05:25:00+00,18.622999999999998,11.484999999999998,68.34,47.041,7.273,1015.645
2026-04-26 05:30:00+00,50.677,11.553999999999998,61.1,22.788,9.115000000000002,1015.5399999999998
2026-04-26 05:35:00+00,62.94400000000002,11.591999999999999,60.46,20.529000000000007,10.91,1015.5049999999999
2026-04-26 05:40:00+00,28.611,11.519000000000004,69.77,51.13400000000001,11.995000000000003,1015.4870000000001
2026-04-26 05:45:00+00,54.29299999999999,11.515,66.23,39.278999999999996,11.838999999999997,1015.3459999999999
2026-04-26 05:50:00+00,60.435,11.626999999999999,65.85,38.07,11.122,1015.2719999999998
2026-04-26 05:55:00+00,32.535000000000004,11.547,70.71,55.760999999999996,9.566,1015.165
2026-04-26 06:00:00+00,64.119,13.019000000000004,65.95,41.236999999999995,7.164,1015.0930000000002
2026-04-26 06:05:00+00,71.15959595959598,13.073737373737375,64.88888888888889,37.95656565656566,5.714141414141413,1015.0050505050505
2026-04-26 06:10:00+00,98.65445544554453,13.029702970297029,63.198019801980195,32.85940594059405,4.365346534653465,1014.9207920792079
2026-04-26 06:15:00+00,68.69400000000002,13.066999999999998,67.36,45.28800000000001,3.813,1014.779
2026-04-26 06:20:00+00,68.16199999999999,13.106999999999998,67.29,45.97100000000001,4.860000000000001,1014.7059999999998
2026-04-26 06:25:00+00,73.571,13.06,67.09,44.935,6.036000000000001,1014.5790000000002
2026-04-26 06:30:00+00,149.482,13.000999999999994,61.91,27.896,8.371999999999998,1014.5040000000002
2026-04-26 06:35:00+00,172.33599999999996,13.065,60.48,23.884,10.073,1014.4169999999999
2026-04-26 06:40:00+00,148.63400000000001,13.089,62.87,30.693000000000005,11.257,1014.2829999999998
2026-04-26 06:45:00+00,204.78799999999995,13.018000000000002,60.21,21.439000000000007,12.015999999999998,1014.125
2026-04-26 06:50:00+00,134.45,13.038,64.71,37.22,11.700999999999999,1014.0009999999999
2026-04-26 06:55:00+00,211.01799999999994,13.077,60.42,23.778999999999996,10.297999999999996,1013.9340000000002
2026-04-26 07:00:00+00,210.60505050505049,14.464646464646465,59.656565656565654,23.157575757575767,8.588888888888889,1013.8020202020205
2026-04-26 07:05:00+00,168.9435643564356,14.467326732673266,62.64356435643565,32.45346534653466,6.706930693069307,1013.7316831683169
2026-04-26 07:10:00+00,148.97100000000003,14.423000000000002,63.54,36.665000000000006,5.002000000000002,1013.569
2026-04-26 07:15:00+00,143.13,14.45,64.83,40.25900000000001,3.9189999999999996,1013.4240000000001
2026-04-26 07:20:00+00,219.39199999999997,14.438000000000002,60.94,26.947999999999997,4.164999999999999,1013.3129999999999
2026-04-26 07:25:00+00,199.55999999999997,14.543,62.21,31.514000000000006,5.406999999999999,1013.1819999999998
2026-04-26 07:30:00+00,218.45200000000006,14.480999999999996,61.55,29.453999999999997,6.953,1013.1139999999999
2026-04-26 07:35:00+00,150.111,14.416999999999998,65.21,41.365,8.783999999999999,1012.9309999999998
2026-04-26 07:40:00+00,211.18599999999998,14.502000000000002,63.09,34.325,10.695000000000002,1012.8340000000001
2026-04-26 07:45:00+00,229.011,14.469,62.61,32.02299999999998,11.819999999999995,1012.684
2026-04-26 07:50:00+00,274.48,14.452999999999998,60.7,26.654000000000007,11.793000000000001,1012.584
2026-04-26 07:55:00+00,351.01400000000007,14.468000000000002,58.29,18.295,11.124,1012.443
2026-04-26 08:00:00+00,256.615,15.736,61.26,30.463,9.635,1012.3389999999998
2026-04-26 08:05:00+00,347.31300000000005,15.645999999999999,58.06,19.895000000000003,7.631,1012.1809999999999
2026-04-26 08:10:00+00,342.5626262626262,15.636363636363637,58.494949494949495,20.99494949494949,5.66060606060606,1012.0646464646464
2026-04-26 08:15:00+00,323.850495049505,15.71386138613861,59.31683168316832,23.93267326732673,4.573267326732673,1011.9554455445544
2026-04-26 08:20:00+00,222.675,15.718,63.65,37.743,3.9939999999999998,1011.8800000000001
2026-04-26 08:25:00+00,243.05200000000002,15.646999999999998,62.23,33.56799999999999,4.708000000000001,1011.785
2026-04-26 08:30:00+00,343.86699999999996,15.639000000000001,59.6,25.134999999999994,5.808,1011.6209999999998
2026-04-26 08:35:00+00,471.92500000000007,15.717000000000002,55.8,12.425000000000002,7.61,1011.5550000000002
2026-04-26 08:40:00+00,483.586,15.623,55.93,12.091,9.656,1011.3830000000002
2026-04-26 08:45:00+00,490.0709999999999,15.731,56.31,12.721000000000005,11.21,1011.3129999999996
2026-04-26 08:50:00+00,246.63499999999996,15.646999999999998,63.15,36.211,11.665,1011.2339999999999
2026-04-26 08:55:00+00,400.49799999999993,15.645000000000005,59,22.092999999999996,11.565,1011.0849999999998
2026-04-26 09:00:00+00,397.6410000000001,16.664,58.33,21.826,10.649,1011.0100000000001
2026-04-26 09:05:00+00,437.1606060606061,16.61212121212121,57.43434343434343,19.75050505050505,8.666666666666666,1010.9141414141415
2026-04-26 09:10:00+00,371.381,16.685,59.66,26.072999999999993,6.899000000000001,1010.8080000000002
2026-04-26 09:15:00+00,478.814,16.584,56.71,16.57,4.86,1010.7240000000003
2026-04-26 09:20:00+00,427.1495049504949,16.68712871287129,58.08910891089109,21.778217821782174,4.073267326732672,1010.6485148514848
2026-04-26 09:25:00+00,406.78099999999984,16.621,59.13,24.605999999999995,4.306999999999999,1010.61
2026-04-26 09:30:00+00,577.885,16.658,54.92,10.801999999999998,5.082000000000001,1010.5199999999999
2026-04-26 09:35:00+00,304.691,16.627,61.87,33.63,6.489999999999998,1010.4170000000001
2026-04-26 09:40:00+00,431.0370000000001,16.726,58.95,23.93499999999999,8.831999999999999,1010.4180000000003
2026-04-26 09:45:00+00,316.6969696969698,16.642424242424244,61.888888888888886,34.217171717171716,10.403030303030306,1010.3212121212122
2026-04-26 09:50:00+00,453.4039603960398,16.75940594059406,58.51485148514851,22.009900990099005,11.907920792079207,1010.2613861386141
2026-04-26 09:55:00+00,472.61800000000005,16.678,58.47,22.419000000000004,12.040999999999997,1010.2310000000001
2026-04-26 10:00:00+00,436.9399999999998,17.350000000000005,59.05,25.673999999999996,11.136,1010.1899999999998
2026-04-26 10:05:00+00,323.66,17.427000000000007,61.93,35.004000000000005,9.754,1010.132
2026-04-26 10:10:00+00,185.70700000000005,17.384999999999998,65.17,45.938,7.828999999999999,1010.055
2026-04-26 10:15:00+00,254.89200000000005,17.342,63.11,39.787,6.12,1010.0880000000001
2026-04-26 10:20:00+00,324.869,17.362,61.32,33.236999999999995,4.661999999999999,1010.0299999999997
2026-04-26 10:25:00+00,433.857,17.398000000000007,59.15,25.24000000000001,3.86,1010.0029999999999
2026-04-26 10:30:00+00,296.18300000000005,17.343999999999998,62.21,36.25499999999999,4.545999999999999,1010.0029999999999
2026-04-26 10:35:00+00,486.57599999999996,17.474,58.1,22.746000000000002,5.838000000000002,1010
2026-04-26 10:40:00+00,534.954,17.432999999999996,57.17,19.508,7.547000000000001,1010.0570000000001
2026-04-26 10:45:00+00,565.5930000000001,17.404999999999994,56.58,17.475,9.377,1010.01
2026-04-26 10:50:00+00,520.6379999999999,17.387999999999998,57.72,20.646000000000004,10.902999999999999,1010.02
2026-04-26 10:55:00+00,685.449,17.437999999999995,54.39,10.02,11.748,1010.0310000000001
2026-04-26 11:00:00+00,587.6890000000001,17.873000000000005,56.22,16.79,11.665999999999997,1010.0799999999997
2026-04-26 11:05:00+00,450.84600000000006,17.852000000000004,58.99,26.557,10.665,1010.003
2026-04-26 11:10:00+00,417.12525252525245,17.893939393939394,60.313131313131315,30.479797979797976,9.213131313131312,1010.0666666666666
2026-04-26 11:15:00+00,328.2069306930693,17.80792079207921,62.445544554455445,37.46534653465348,7.115841584158416,1010.0871287128716
2026-04-26 11:20:00+00,453.336,17.838,59.24,26.589999999999996,5.3580000000000005,1010.136
2026-04-26 11:25:00+00,305.911,17.927999999999997,62.48,38.769000000000005,4.197999999999999,1010.214
2026-04-26 11:30:00+00,703.0740000000001,17.84,54.31,10.838000000000001,4.188,1010.3020000000001
2026-04-26 11:35:00+00,526.1670000000001,17.823,58.28,23.431000000000004,4.785,1010.2529999999999
2026-04-26 11:40:00+00,461.401,17.799999999999997,59.41,28.228,6.608999999999998,1010.4010000000001
2026-04-26 11:45:00+00,710.5189999999999,17.805999999999997,54.21,10.587999999999997,8.301999999999998,1010.403
2026-04-26 11:50:00+00,713.622,17.795000000000005,54.14,10.537,10.251,1010.5130000000001
2026-04-26 11:55:00+00,602.7250000000003,17.89,56.48,17.957000000000004,11.407999999999998,1010.4979999999999
2026-04-26 12:00:00+00,507.79696969696965,17.905050505050507,58.74747474747475,25.786868686868694,12.284848484848487,1010.6181818181819
2026-04-26 12:05:00+00,710.1663366336634,17.980198019801982,54.53465346534654,11.589108910891088,11.577227722772276,1010.6881188118812
2026-04-26 12:10:00+00,708.3729999999999,18.014999999999997,54.78,11.870999999999995,9.990999999999996,1010.7950000000003
2026-04-26 12:15:00+00,296.987,17.998999999999995,62.88,40.077000000000005,8.311000000000002,1010.8919999999998
2026-04-26 12:20:00+00,541.569,18.004000000000005,57.52,22.291,6.413999999999999,1010.9629999999999
2026-04-26 12:25:00+00,369.825,17.964000000000002,61.22,33.476,4.764,1011.0590000000002
2026-04-26 12:30:00+00,593.0757575757576,18.05656565656566,56.696969696969695,19.432323232323235,3.9353535353535354,1011.1636363636363
2026-04-26 12:35:00+00,340.1415841584158,18.04257425742575,62.366336633663366,37.677227722772265,4.29009900990099,1011.2188118811885
2026-04-26 12:40:00+00,365.94499999999994,18.017,61.35,34.21300000000001,5.604,1011.3229999999999
2026-04-26 12:45:00+00,690.3829999999999,17.959999999999994,54.88,12.705999999999996,7.195999999999999,1011.4480000000002
2026-04-26 12:50:00+00,407.29499999999985,17.894000000000002,60.92,33.31099999999999,9.213000000000001,1011.539
2026-04-26 12:55:00+00,262.78299999999996,17.993000000000002,63.99,42.043,10.830000000000002,1011.6679999999999
